committee_id,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,sub_id,original_sub_id,committee_designated_coordinated_expenditure_indicator,committee_name,entity_type,entity_type_desc,designated_committee_id,designated_committee_name,subordinate_committee_id,payee_name,payee_last_name,payee_middle_name,payee_first_name,aggregate_general_election_expenditure,expenditure_type,expenditure_type_full,expenditure_purpose_full,expenditure_date,expenditure_amount,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,action_code,action_code_full,back_reference_transaction_id,back_reference_schedule_name,memo_code,memo_code_full,memo_text,unlimited_spending_flag,unlimited_spending_flag_full,catolog_code,catolog_code_full,schedule_type,schedule_type_full,load_date,election_cycle
C00020602,1978,Q3,79031252657,F3X,3032920021022516553,25,,,3062020110012923186,,,REPUBLICAN STATE CENTRAL COMMITTEE CALIFORNIA-FEDERAL ELECTION ACCT(RSCC CONG TARGET CMTE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-07-17 00:00:00,245.00,H8CA03048,"SMOLEY, SANDRA R.",,SANDRA R.,,0,,H,HOUSE,CA,CALIFORNIA ,03,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:42.065,1978
C00003418,1978,30G,78030973602,F3X,3032920021022510675,25,,,3062020110012925316,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-26 00:00:00,9691.00,H8MI12013,"HOLMES, KIRBY G.",,KIRBY G.,,0,,H,HOUSE,MI,MICHIGAN,12,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:42.075,1978
C00003418,1978,10G,78030924046,F3X,3032920021022510674,25,,,3062020110012925566,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-18 00:00:00,-2880.00,H8KY06040,"HOPKINS, LARRY JONES",,LARRY JONES,,0,,H,HOUSE,KY,KENTUCKY,06,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:42.076,1978
C00003418,1977,M6,77030581004,F3X,3032920021022510636,25,,,3062020110012925567,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1977-05-25 00:00:00,341.00,H6WA07136,"CUNNINGHAM, JOHN E. (JACK)",,JOHN E. (JACK),,0,,H,HOUSE,WA,WASHINGTON,07,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:42.076,1978
C00003418,1978,30G,78030973608,F3X,3032920021022510675,25,,,3062020110012925568,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-31 00:00:00,1029.00,H8MN05031,"TILL, MICHAEL J.",,MICHAEL J.,,0,,H,HOUSE,MN,MINNESOTA,05,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:42.076,1978
C00001305,1978,YE,79031194467,F3X,3032920021022509126,25,,,3062020110012927810,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-01-31 00:00:00,30.00,H6VA01018,"TRIBLE, PAUL SEWARD JR.",,PAUL SEWARD JR.,,0,,H,HOUSE,VA,VIRGINIA ,01,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:42.086,1978
C00027466,1978,M7,78020093708,F3X,3032920021022518317,25,,,3062020110012895379,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-06-23 00:00:00,15.00,S8MS00055,"COCHRAN, WILLIAM THAD",,WILLIAM THAD,,0,,S,SENATE,MS,MISSISSIPPI,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.391,1978
C00010603,1978,10G,78030923342,F3X,3032920021022513986,25,,,3062020110012895827,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,,1367.00,S8SC00027,"RAVENEL, CHARLES D.",,CHARLES D.,,0,,S,SENATE,SC,SOUTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.393,1978
C00001305,1978,Q3,78030884858,F3X,3032920021022509122,25,,,3062020110012897627,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-29 00:00:00,25.00,H6VA06033,"BUTLER, MANLEY CALDWELL",,MANLEY CALDWELL,,0,,H,HOUSE,VA,VIRGINIA ,06,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.399,1978
C00005173,1978,30G,78030992289,F3X,3032920021022511678,25,,,3062020110012898226,,,STATE DEMOCRATIC EXECUTIVE COMMITTEE OF ALABAMA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-29 00:00:00,181.00,S8AL00043,"STEWART, DONALD WILBUR",,DONALD WILBUR,,0,,S,SENATE,AL,ALABAMA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.401,1978
C00001305,1978,10G,78030944399,F3X,3032920021022509124,25,,,3062020110012902557,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-18 00:00:00,337.00,H6VA10050,"WOLF, FRANK R.",,FRANK R.,,0,,H,HOUSE,VA,VIRGINIA ,10,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.414,1978
C00103101,1978,30G,79031274362,F3X,3032920021022590771,25,,,3062020110012902591,,,1978 VIRGINIA DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,,1345.00,H6VA08021,"HARRIS, HERBERT E. II",,HERBERT E. II,,0,,H,HOUSE,VA,VIRGINIA ,08,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.414,1978
C00010603,1978,10G,78030923338,F3X,3032920021022513986,25,,,3062020110012902629,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-17 00:00:00,58.00,H6CA39012,"FARRIS, WILLIAM E.",,WILLIAM E.,,0,,H,HOUSE,CA,CALIFORNIA ,39,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.414,1978
C00010603,1978,10G,78030923346,F3X,3032920021022513986,25,,,3062020110012902635,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-26 00:00:00,514.00,S8SC00027,"RAVENEL, CHARLES D.",,CHARLES D.,,0,,S,SENATE,SC,SOUTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.414,1978
C00027466,1978,30G,78020172696,F3X,3032920021022518334,25,,,3062020110012902649,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-14 00:00:00,2500.00,S2MA00014,"BROOKE, EDWARD W.",,EDWARD W.,,0,,S,SENATE,MA,MASSACHUSETTS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.415,1978
C00027466,1978,M10,79031215310,F3X,3032920021022518337,25,,,3062020110012902657,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,,8929.00,S8MS00055,"COCHRAN, WILLIAM THAD",,WILLIAM THAD,,0,,S,SENATE,MS,MISSISSIPPI,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.416,1978
C00075820,1978,10G,78011523042,F3X,3032920021022527575,25,,,3062020110012931171,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-13 00:00:00,5000.00,H8WY00015,"CHENEY, RICHARD BRUCE",,RICHARD BRUCE,,0,,H,HOUSE,WY,WYOMING,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.434,1978
C00075820,1978,30G,78011571658,F3X,3032920021022527580,25,,,3062020110012931868,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-25 00:00:00,2437.00,H8SD01022,"THORSNESS, LEO K.",,LEO K.,,0,,H,HOUSE,SD,SOUTH DAKOTA,01,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.435,1978
C00075820,1978,10G,78011523036,F3X,3032920021022527575,25,,,3062020110012931874,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-03 00:00:00,5100.00,H8OH03023,"KIRCHER, DUDLEY P.",,DUDLEY P.,,0,,H,HOUSE,OH,OHIO,03,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.436,1978
C00099259,1978,Q3,78030903624,F3X,3032920021022590129,25,,,3062020110012931884,,,REPUBLICAN PARTY OF FLORIDA-FEDERAL CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-27 00:00:00,5450.00,H8FL11049,"JAMES, BILL",,BILL,,0,,H,HOUSE,FL,FLORIDA,11,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.436,1978
C00001305,1978,30G,78030984136,F3X,3032920021022509118,25,,,3062020110012931988,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-31 00:00:00,1.00,H6VA06033,"BUTLER, MANLEY CALDWELL",,MANLEY CALDWELL,,0,,H,HOUSE,VA,VIRGINIA ,06,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.437,1978
C00031054,1978,YE,79031304612,F3X,3032920021022519094,25,,,3062020110012931989,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-12-15 00:00:00,75.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.437,1978
C00010603,1978,30G,78030972730,F3X,3032920021022513984,25,,,3062020110012935668,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-27 00:00:00,376.00,S8SC00027,"RAVENEL, CHARLES D.",,CHARLES D.,,0,,S,SENATE,SC,SOUTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.448,1978
C00075820,1978,30G,78011571658,F3X,3032920021022527580,25,,,3062020110012936444,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-25 00:00:00,3100.00,H8MI11031,"DAVIS, ROBERT W",,ROBERT W,,0,,H,HOUSE,MI,MICHIGAN,11,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.449,1978
C00003418,1978,30G,78030973643,F3X,3032920021022510675,25,,,3062020110012936456,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-25 00:00:00,2307.00,H8NJ03024,"COE, BRUCE G.",,BRUCE G.,,0,,H,HOUSE,NJ,NEW JERSEY,03,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.449,1978
C00001305,1978,10G,78030944390,F3X,3032920021022509124,25,,,3062020110012891566,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-18 00:00:00,250.00,H6VA04038,"DANIEL, ROBERT W. JR.",,ROBERT W. JR.,,0,,H,HOUSE,VA,VIRGINIA ,04,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.526,1978
C00031054,1978,Q3,78030895147,F3X,3032920021022519090,25,,,3062020110012893117,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-07 00:00:00,240.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.53,1978
C00027466,1978,M10,79031215310,F3X,3032920021022518337,25,,,3062020110012893121,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,,562.00,S8KS00094,"KASSEBAUM, NANCY LANDON",,NANCY LANDON,,0,,S,SENATE,KS,KANSAS,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:43.53,1978
C00001313,1978,30G,78030991142,F3X,3032920021022509148,25,,,3062020110012897820,,,MINNESOTA INDEPENDENT-REPUBLICAN FINANCE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-30 00:00:00,6300.00,H8MN01022,"ERDAHL, ARLEN",,ARLEN,,0,,H,HOUSE,MN,MINNESOTA,01,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.6,1978
C00011197,1978,10G,78030940280,F3X,3032920021022514250,25,,,3062020110012897821,,,KENTUCKY STATE DEMOCRATIC CENTRAL EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-01 00:00:00,1055.00,S8KY00019,"HUDDLESTON, WALTER D.",,WALTER D.,,0,,S,SENATE,KY,KENTUCKY,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.601,1978
C00012732,1978,Q3,78030874561,F3X,3032920021022515075,25,,,3062020110012897828,,,TEXAS REPUBLICAN CONGRESSIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-12 00:00:00,25.00,S2TX00023,"TOWER, JOHN GOODWIN",,JOHN GOODWIN,,0,,S,SENATE,TX,TEXAS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.602,1978
C00003418,1978,YE,79031191254,F3X,3032920021022510673,25,,,3062020110012898390,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-12-21 00:00:00,530.00,H8NJ04014,"SMITH, CHRISTOPHER H.",,CHRISTOPHER H.,,0,,H,HOUSE,NJ,NEW JERSEY,04,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.602,1978
C00027466,1978,M10,78020151331,F3X,3032920021022518337,25,,,3062020110012898396,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-27 00:00:00,1250.00,S8NJ00012,"BELL, JEFFREY",,JEFFREY,,0,,S,SENATE,NJ,NEW JERSEY,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.602,1978
C00075820,1978,M8,78011433591,F3X,3032920021022527579,25,,,3062020110012898594,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-07-12 00:00:00,4000.00,H8PA17019,"RIPPON, THOMAS RICHARD",,THOMAS RICHARD,,0,,H,HOUSE,PA,PENNSYLVANIA,17,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.603,1978
C00027466,1978,30G,78020172687,F3X,3032920021022518334,25,,,3062020110012903159,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-26 00:00:00,1000.00,S8KS00094,"KASSEBAUM, NANCY LANDON",,NANCY LANDON,,0,,S,SENATE,KS,KANSAS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.609,1978
C00027466,1978,M10,78020151335,F3X,3032920021022518337,25,,,3062020110012903700,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-28 00:00:00,332.00,S8SC00019,"THURMOND, JAMES STROM",,JAMES STROM,,0,,S,SENATE,SC,SOUTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.611,1978
C00012302,1978,30G,78030993847,F3X,3032920021022514830,25,,,3062020110012905175,,,NORTH CAROLINA STATE DEMOCRATIC EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-20 00:00:00,8080.00,S8NC00072,"INGRAM, JOHN RANDOLPH",,JOHN RANDOLPH,,0,,S,SENATE,NC,NORTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.618,1978
C00027466,1978,M10,78020151318,F3X,3032920021022518337,25,,,3062020110012906920,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-06 00:00:00,25000.00,S8NJ00012,"BELL, JEFFREY",,JEFFREY,,0,,S,SENATE,NJ,NEW JERSEY,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.624,1978
C00031054,1978,Q3,78030895148,F3X,3032920021022519090,25,,,3062020110012907671,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-15 00:00:00,320.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.628,1978
C00027466,1978,10G,78020152783,F3X,3032920021022518336,25,,,3062020110012907677,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-11 00:00:00,2036.00,S8MI00133,"GRIFFIN, ROBERT P.",,ROBERT P.,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.63,1978
C00003418,1978,M9,78030850880,F3X,3032920021022510670,25,,,3062020110012907909,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-01 00:00:00,-4936.00,H8CT06011,"MACKINNON, DANIEL F.",,DANIEL F.,,0,,H,HOUSE,CT,CONNECTICUT,06,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.63,1978
C00014498,1978,30G,78030984054,F3X,3032920021022515507,25,,,3062020110012910712,,,REPUBLICAN STATE CENTRAL COMMITTEE OF IOWA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-25 00:00:00,2995.00,H6IA03037,"GRASSLEY, CHARLES E.",,CHARLES E.,,0,,H,HOUSE,IA,IOWA,03,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.642,1978
C00005173,1978,30G,78030992290,F3X,3032920021022511678,25,,,3062020110012911488,,,STATE DEMOCRATIC EXECUTIVE COMMITTEE OF ALABAMA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-29 00:00:00,129.00,S8AL00043,"STEWART, DONALD WILBUR",,DONALD WILBUR,,0,,S,SENATE,AL,ALABAMA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.646,1978
C00027466,1978,M8,78020102688,F3X,3032920021022518333,25,,,3062020110012911496,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-07-17 00:00:00,98000.00,S2TX00023,"TOWER, JOHN GOODWIN",,JOHN GOODWIN,,0,,S,SENATE,TX,TEXAS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:44.646,1978
